Week,Hemi,ROI,Label,Sulc_Mean_abs,Sulc_Mean,Sulc_Median,Sulc_Min,Sulc_5p
30,left,Sillon_Central,2,3.7807336,-3.1870298,-4.070794,-6.6370683,-6.033415126800537
30,left,Sillon_Temporal_superieur,3,2.2543604,-1.1174253,-1.8190697,-4.232531,-3.7883747100830076
30,left,S.Pe.C.inf.,4,1.8047942,-1.6504215,-1.5422618,-4.6415524,-4.116775059700013
30,left,S.Pe.C.sup.,5,1.484691,0.5516732,0.6655376,-3.2204614,-2.385839080810547
30,left,S.Po.C.,6,1.4395009,-0.32071143,-0.36594605,-3.5777075,-3.1307960748672485
30,left,Fissure_Intra_Parietale,7,1.1065459,-0.025400821,-0.19985354,-2.092152,-1.8380540370941163
30,left,Sillon_Frontal_superieur,8,1.3434997,-0.21965192,-0.6642492,-3.3921528,-2.423268175125122
30,left,Sillon_Frontal_inferieur,9,1.374032,-1.0622329,-1.0791619,-4.095443,-2.9306710600852965
30,left,S.T.i.,10,2.6015134,2.5953102,1.8751873,-0.22871019,0.2601416170597077
30,left,F.C.M.,11,3.5436053,-3.4121084,-3.8023546,-6.587817,-6.1402829647064205
30,left,Fissure_Calcarine.,12,5.80582,-5.7424774,-6.1011224,-9.768108,-9.132986450195313
30,left,S.F.int.,13,0.8879484,0.7077165,0.62499774,-0.99665195,-0.6490634083747864
30,left,S.R.inf,14,1.678006,1.6550535,1.5169624,-0.22184911,-0.09718519076704979
30,left,F.Coll.,15,2.7498913,-2.4031997,-2.684432,-5.7020936,-5.241967439651489
30,left,S.S.p.,16,1.6393151,-0.9709444,-1.3762081,-2.7527478,-2.5716504096984862
30,left,S.Call.,17,3.2044163,-3.2044163,-3.348311,-5.738046,-4.191147136688232
30,left,Fissure_Parieto_Occipitale,18,3.673167,-3.5158863,-3.8165908,-7.0373006,-6.66271185874939
30,left,Sillon_Olfactif,19,1.5674251,1.2142212,0.8868356,-1.055531,-0.909654176235199
30,left,S.Or.,20,1.3364058,1.2387725,0.7016934,-0.42768058,-0.35303084999322887
30,left,S.O.T.Lat.,21,0.88497627,0.0032088298,0.081369266,-2.4217107,-2.1004101634025574
30,left,S.C.LPC.,22,1.2781413,1.2781413,1.2659801,0.6079179,0.6222522974014282
30,left,S.F.int.,23,0.5613447,0.27662334,0.04008303,-0.9254023,-0.7266367822885513
30,left,S.F.marginal,24,2.9350305,2.9350305,2.5884378,1.636611,1.7677157521247864
30,left,S.F.Orbitaire,25,2.5889575,2.5889575,2.5716362,2.0048914,2.116233205795288
30,left,S.Rh.,26,2.9892733,2.9892733,3.1022012,1.2336856,1.4497503280639648
30,left,F.I.P.sup.,27,2.2273712,-1.5691471,-2.018804,-4.013228,-3.81215763092041
30,left,S.Pa.sup.,28,3.6343482,3.6343482,3.6264207,3.0187802,3.18964204788208
