Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
42,right,Sillon_Central,2,2.8715444,-2.86145,-2.9139173,-5.44724,-4.86852617263794
42,right,Sillon_Temporal_superieur,3,2.5366347,-2.429219,-2.5061045,-5.310005,-4.894741821289062
42,right,S.Pe.C.inf.,4,2.6551592,-2.6087742,-2.7990294,-5.4628105,-4.752328395843506
42,right,S.Pe.C.sup.,5,2.609104,-2.5081844,-2.5390177,-5.9281363,-5.251759052276611
42,right,S.Po.C.,6,2.4573417,-2.3408332,-2.5027628,-5.6682777,-4.7140415668487545
42,right,Fissure_Intra_Parietale,7,2.2413993,-2.1267054,-2.2498221,-5.27709,-4.841222715377808
42,right,Sillon_Frontal_superieur,8,2.6892734,-2.5876005,-2.6305933,-5.3405776,-4.881462025642395
42,right,Sillon_Frontal_inferieur,9,2.2455575,-2.044279,-2.4095526,-4.7461944,-4.09174108505249
42,right,S.T.i.,10,1.8554933,-1.6745617,-1.7659531,-4.118667,-3.4886554360389708
42,right,F.C.M.,11,2.870114,-2.8422623,-2.9257777,-5.501334,-4.931059551239014
42,right,Fissure_Calcarine.,12,2.6229649,-2.5606756,-2.7075887,-5.2092657,-4.82144947052002
42,right,S.F.int.,13,1.3845481,-1.3263711,-1.2977284,-3.6513858,-3.020448327064514
42,right,S.R.inf,14,1.7628244,-1.707423,-1.8319955,-3.8987122,-3.571376860141754
42,right,F.Coll.,15,2.756509,-2.3834991,-2.612286,-5.8547463,-5.416747951507569
42,right,S.S.p.,16,2.0133536,-1.9058573,-1.8059254,-5.2769723,-4.392520189285278
42,right,S.Call.,17,2.9889627,-2.9296072,-3.1193242,-6.072956,-5.64302921295166
42,right,Fissure_Parieto_Occipitale,18,2.4639041,-2.437794,-2.5973601,-4.2683644,-4.006901550292969
42,right,Sillon_Olfactif,19,3.281269,-3.2594595,-3.4131444,-5.7818317,-5.356841206550598
42,right,S.Or.,20,2.1679184,-2.0695145,-1.9702882,-4.6636534,-4.450747299194336
42,right,S.O.T.Lat.,21,2.6618452,-2.4775972,-2.5378656,-5.4052577,-5.038804650306702
42,right,S.C.LPC.,22,1.9336982,-1.8642652,-1.9590468,-3.230207,-3.112773895263672
42,right,S.F.int.,23,2.1165593,-1.6241158,-1.7912129,-4.7933526,-4.3550355434417725
42,right,S.F.marginal,24,2.4347775,-2.1867797,-2.5579064,-4.6332107,-4.235027647018432
42,right,S.F.Orbitaire,25,2.2904024,-2.2904024,-2.2080078,-2.9849315,-2.8396149277687073
42,right,S.Rh.,26,1.769452,-1.4959831,-1.490899,-3.591984,-3.5426827669143677
42,right,F.I.P.sup.,27,2.2103696,-1.9538593,-2.1115463,-5.533844,-4.819030857086181
42,right,S.Pa.sup.,28,1.4640411,-1.2682489,-1.5913594,-2.668916,-2.4925892829895018
