Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
39,left,Sillon_Central,2,2.8984797,-2.8840208,-2.9942284,-5.593275,-4.809786534309387
39,left,Sillon_Temporal_superieur,3,2.5752609,-2.5168548,-2.5414875,-5.4642677,-4.786765623092651
39,left,S.Pe.C.inf.,4,2.5989184,-2.4750602,-2.679433,-5.5771384,-4.670738601684571
39,left,S.Pe.C.sup.,5,2.6728325,-2.661032,-2.6300938,-5.491201,-4.921741962432861
39,left,S.Po.C.,6,2.4701831,-2.3134909,-2.379084,-5.7955856,-4.985506176948547
39,left,Fissure_Intra_Parietale,7,2.8489816,-2.8405068,-2.7411594,-5.6155796,-5.2924070119857785
39,left,Sillon_Frontal_superieur,8,2.6136415,-2.5897617,-2.6046927,-5.314114,-4.831268692016602
39,left,Sillon_Frontal_inferieur,9,2.1849718,-2.1547475,-2.2238674,-4.3085723,-3.7886136412620544
39,left,S.T.i.,10,1.3614241,-1.1100217,-1.2022963,-3.715434,-2.934275484085083
39,left,F.C.M.,11,2.7940152,-2.6501224,-2.8370166,-5.52312,-4.977687644958496
39,left,Fissure_Calcarine.,12,2.6808543,-2.6142604,-2.8086739,-5.3430095,-4.87965955734253
39,left,S.F.int.,13,1.3655509,-1.2666203,-1.3285992,-3.6069462,-2.847058892250061
39,left,S.R.inf,14,1.77504,-1.5695335,-1.5909293,-4.112506,-3.9259872436523438
39,left,F.Coll.,15,2.9041789,-2.852555,-3.0369437,-5.759131,-5.176006126403808
39,left,S.S.p.,16,2.187171,-2.1047685,-2.106937,-5.1143403,-4.410230016708374
39,left,S.Call.,17,3.0256245,-2.9777303,-3.0704603,-6.0603127,-5.618613338470459
39,left,Fissure_Parieto_Occipitale,18,2.458543,-2.4537194,-2.5844934,-4.721374,-4.2722742557525635
39,left,Sillon_Olfactif,19,3.3749762,-3.3749762,-3.42936,-5.68139,-5.341497993469238
39,left,S.Or.,20,1.9843494,-1.9510063,-2.017037,-4.238805,-3.9097551703453064
39,left,S.O.T.Lat.,21,2.3655236,-2.0958824,-2.3147235,-5.1759043,-4.786174178123474
39,left,S.C.LPC.,22,1.1039716,-1.0812287,-1.2769413,-2.0419981,-2.001495122909546
39,left,S.F.int.,23,2.165197,-2.1371014,-2.1697505,-4.3355393,-4.1025755405426025
39,left,S.F.marginal,24,2.108536,-2.040337,-2.2394662,-4.01333,-3.6223616003990173
39,left,S.F.Orbitaire,25,1.9098744,-1.9098744,-1.9481279,-3.14759,-3.0618256449699404
39,left,S.Rh.,26,1.6136756,-1.0530514,-0.97630996,-3.760312,-3.6521018981933593
39,left,F.I.P.sup.,27,2.4387941,-2.3751485,-2.2747169,-5.4592667,-5.113892364501953
39,left,S.Pa.sup.,28,1.6119498,-1.5140854,-1.6059377,-3.3766465,-3.2445948362350463
