Week,Hemi,ROI,Label,DPFstarAbs_Mean_abs,DPFstarAbs_Mean,DPFstarAbs_Median,DPFstarAbs_Min,DPFstarAbs_5p
36,left,Sillon_Central,2,1.4357288,-1.4326634,-1.5083976,-2.660505,-2.388694703578949
36,left,Sillon_Temporal_superieur,3,1.1606463,-1.1002921,-1.1291554,-2.3628087,-2.1712574481964113
36,left,S.Pe.C.inf.,4,1.2040418,-1.1479747,-1.2859575,-2.5537782,-2.234211575984955
36,left,S.Pe.C.sup.,5,1.1432362,-1.0784289,-1.0944575,-2.5273063,-2.271504592895508
36,left,S.Po.C.,6,1.0624872,-0.9779086,-0.9314678,-2.6687634,-2.3519240617752075
36,left,Fissure_Intra_Parietale,7,1.2678485,-1.2603449,-1.1827397,-2.742276,-2.580886924266815
36,left,Sillon_Frontal_superieur,8,1.1783099,-1.135322,-1.1453207,-2.4454322,-2.2377737283706667
36,left,Sillon_Frontal_inferieur,9,1.1045822,-1.091338,-1.1776514,-2.1430871,-1.974258828163147
36,left,S.T.i.,10,0.5270183,-0.22942917,-0.29976273,-1.3421359,-1.087476909160614
36,left,F.C.M.,11,1.2942572,-1.2304757,-1.3406687,-2.661604,-2.357832360267639
36,left,Fissure_Calcarine.,12,1.3574731,-1.2786653,-1.4433447,-2.6566286,-2.438969373703003
36,left,S.F.int.,13,0.61086386,-0.56952924,-0.6495259,-1.5712568,-1.2265519499778748
36,left,S.R.inf,14,0.7948479,-0.75126976,-0.78822,-1.6020459,-1.5785936117172241
36,left,F.Coll.,15,1.2739589,-1.1439964,-1.2758652,-2.7078753,-2.371597170829773
36,left,S.S.p.,16,0.8696015,-0.7454074,-0.6814997,-2.2449389,-1.914532870054245
36,left,S.Call.,17,1.4328043,-1.2203208,-1.3570161,-2.9117832,-2.6983681678771974
36,left,Fissure_Parieto_Occipitale,18,1.2062248,-1.1818311,-1.2921664,-2.359891,-2.053649067878723
36,left,Sillon_Olfactif,19,1.4093256,-1.3188567,-1.5012039,-2.7884338,-2.561622381210327
36,left,S.Or.,20,0.77084345,-0.75494826,-0.72865,-1.8278278,-1.6219257175922395
36,left,S.O.T.Lat.,21,1.0540524,-0.9321921,-1.0150197,-2.4982433,-2.2216855883598328
36,left,S.C.LPC.,22,0.28450552,-0.2763255,-0.2516125,-0.5124913,-0.48158944845199586
36,left,S.F.int.,23,0.96834207,-0.8534962,-0.86410385,-2.2146509,-1.9894897043704987
36,left,S.F.marginal,24,0.78807145,-0.7152123,-0.7519927,-1.8869492,-1.6653382778167725
36,left,S.F.Orbitaire,25,0.7939357,-0.7939357,-0.80024683,-1.3140658,-1.2484173238277436
36,left,S.Rh.,26,0.6304386,0.12108508,0.19475345,-1.4341255,-1.218377661705017
36,left,F.I.P.sup.,27,1.0946616,-1.0362071,-1.0164769,-2.4812748,-2.3264012813568113
36,left,S.Pa.sup.,28,0.5384082,-0.22319785,-0.042402655,-1.1812372,-1.1260394871234893
