Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
31,left,Sillon_Central,2,3.0618594,-2.9943893,-3.1926894,-5.2986407,-4.842336177825928
31,left,Sillon_Temporal_superieur,3,1.9903572,-1.6435384,-1.8453715,-4.563931,-3.937040829658508
31,left,S.Pe.C.inf.,4,1.8900484,-1.5878887,-1.7882035,-4.6321335,-4.1202421426773075
31,left,S.Pe.C.sup.,5,1.4483757,-0.39662492,-0.5474172,-3.8504224,-3.099145841598511
31,left,S.Po.C.,6,1.6741122,-1.3176991,-1.4227372,-4.3636484,-3.6537994742393494
31,left,Fissure_Intra_Parietale,7,2.0185735,-1.80649,-1.8069925,-4.6355186,-4.305058574676513
31,left,Sillon_Frontal_superieur,8,1.833439,-1.636276,-1.7103951,-4.239502,-3.629627323150635
31,left,Sillon_Frontal_inferieur,9,1.6434376,-1.5754666,-1.7104428,-3.4365344,-3.097179627418518
31,left,S.T.i.,10,0.8437258,0.37588325,0.2269448,-1.9231039,-1.2369125127792358
31,left,F.C.M.,11,2.3004744,-2.0672023,-2.3255737,-5.040214,-4.543102335929871
31,left,Fissure_Calcarine.,12,2.8274438,-2.5053632,-2.9373744,-5.4834905,-5.148058032989502
31,left,S.F.int.,13,1.0364044,-0.98507905,-1.0868708,-2.4300315,-1.8913400173187256
31,left,S.R.inf,14,0.8817124,-0.82454365,-0.7291388,-2.4877589,-2.2439991235733032
31,left,F.Coll.,15,1.7948184,-1.3813831,-1.2966245,-5.362049,-4.59444842338562
31,left,S.S.p.,16,1.1102374,-0.75131977,-0.78007805,-3.0115948,-2.489448845386505
31,left,S.Call.,17,2.3719661,-1.757518,-1.9261912,-5.382277,-4.868933486938476
31,left,Fissure_Parieto_Occipitale,18,2.289902,-2.1834269,-2.375119,-4.6019588,-4.299865245819092
31,left,Sillon_Olfactif,19,2.2308488,-1.7528905,-1.9833851,-4.9134903,-4.489058208465576
31,left,S.Or.,20,1.0296392,-0.86047965,-0.87641895,-2.5960257,-2.202755534648895
31,left,S.O.T.Lat.,21,1.4669551,-1.1198885,-1.1336484,-4.313533,-3.710022509098053
31,left,S.C.LPC.,22,0.36799866,-0.042591847,-0.07977725,-0.7450285,-0.6717732906341553
31,left,S.F.int.,23,1.1169976,-0.9466462,-0.95265734,-2.9257925,-2.5135782957077026
31,left,S.F.marginal,24,0.81989163,-0.515354,-0.52804923,-2.1684294,-1.851708173751831
31,left,S.F.Orbitaire,25,0.6508427,-0.54301894,-0.6143729,-1.3962,-1.3123950779438018
31,left,S.Rh.,26,1.2948145,1.2148902,1.1868525,-0.5757754,-0.35644333362579345
31,left,F.I.P.sup.,27,1.9564064,-1.8304664,-1.7529529,-4.2834387,-4.030516815185547
31,left,S.Pa.sup.,28,0.55478334,-0.0387681,-0.042637598,-1.1309545,-0.9814626991748809
