Week,Hemi,ROI,Label,Sulc_Mean_abs,Sulc_Mean,Sulc_Median,Sulc_Min,Sulc_5p
33,left,Sillon_Central,2,4.0941176,-3.7421436,-4.3952513,-7.5248566,-6.755300974845886
33,left,Sillon_Temporal_superieur,3,2.6269543,-1.7038164,-2.4015665,-5.068136,-4.432420635223389
33,left,S.Pe.C.inf.,4,2.517251,-2.424713,-2.4653971,-6.0312314,-5.497439837455749
33,left,S.Pe.C.sup.,5,1.8842311,-0.6228431,-0.45494777,-4.9361606,-4.207839298248291
33,left,S.Po.C.,6,2.0014734,-1.051635,-1.246654,-5.1679397,-4.448422789573669
33,left,Fissure_Intra_Parietale,7,1.9704081,-1.6613572,-1.7949303,-4.3509707,-4.065263128280639
33,left,Sillon_Frontal_superieur,8,1.9688312,-1.2592564,-1.6023605,-4.8594522,-3.795784330368042
33,left,Sillon_Frontal_inferieur,9,1.9106591,-1.7758605,-1.8476822,-5.1166077,-3.829827833175659
33,left,S.T.i.,10,2.3347797,2.285285,1.4308378,-0.71551394,-0.16737631261348723
33,left,F.C.M.,11,3.9443924,-3.860036,-4.1115093,-7.6036553,-6.907993221282959
33,left,Fissure_Calcarine.,12,5.5542164,-5.5091925,-5.747958,-9.755159,-9.047609519958495
33,left,S.F.int.,13,0.9138176,0.78777826,0.6446621,-0.9798245,-0.5020367652177811
33,left,S.R.inf,14,1.5045733,1.3029456,1.2291017,-1.0056841,-0.7193595170974731
33,left,F.Coll.,15,2.9691782,-2.8091404,-3.0647128,-6.01877,-5.45242223739624
33,left,S.S.p.,16,1.6999612,-1.0079926,-1.3455374,-3.5840251,-3.1744395613670346
33,left,S.Call.,17,2.834295,-2.834295,-3.0190217,-5.5013404,-4.26396951675415
33,left,Fissure_Parieto_Occipitale,18,3.655661,-3.5734437,-3.596426,-7.115296,-6.860480070114136
33,left,Sillon_Olfactif,19,1.6370178,1.0639527,0.8212198,-1.5824459,-1.3155975580215453
33,left,S.Or.,20,1.3062974,0.62942684,0.29374135,-1.7251449,-1.446293294429779
33,left,S.O.T.Lat.,21,1.0821279,-0.74145496,-0.8220084,-3.0441034,-2.634838819503784
33,left,S.C.LPC.,22,1.3379514,1.3379514,1.2378358,0.7239063,0.778631067276001
33,left,S.F.int.,23,0.8432084,-0.6165141,-0.67312235,-1.9464228,-1.7214043736457825
33,left,S.F.marginal,24,2.030547,2.0289342,1.7182949,-0.053926267,0.18946196138858795
33,left,S.F.Orbitaire,25,2.0162292,2.0162292,1.9555092,1.4134814,1.454110848903656
33,left,S.Rh.,26,3.0921896,3.0921896,2.9686518,1.2912717,1.508974552154541
33,left,F.I.P.sup.,27,3.0721586,-2.7088182,-3.059343,-5.660119,-5.331187343597412
33,left,S.Pa.sup.,28,3.2357764,3.2357764,3.0975418,2.745139,2.7921724200248716
