Week,Hemi,ROI,Label,DPFstarAbs_Mean_abs,DPFstarAbs_Mean,DPFstarAbs_Median,DPFstarAbs_Min,DPFstarAbs_5p
30,right,Sillon_Central,2,1.2816596,-1.1393876,-1.3323741,-2.1359742,-2.014258289337158
30,right,Sillon_Temporal_superieur,3,0.79852235,-0.70828176,-0.70755124,-1.9865161,-1.7053311884403228
30,right,S.Pe.C.inf.,4,0.72267497,-0.57371575,-0.6567128,-1.8454671,-1.5916274189949036
30,right,S.Pe.C.sup.,5,0.5445708,-0.25377667,-0.070051745,-1.7054287,-1.4530975222587585
30,right,S.Po.C.,6,0.79626787,-0.37172598,-0.44746906,-1.8110669,-1.5628506124019623
30,right,Fissure_Intra_Parietale,7,0.49025568,-0.22772406,-0.23455223,-1.2589868,-1.0868428945541382
30,right,Sillon_Frontal_superieur,8,0.61932015,-0.34886664,-0.3803755,-1.4795237,-1.2880421876907349
30,right,Sillon_Frontal_inferieur,9,0.5728269,-0.46774906,-0.5331429,-1.8192406,-1.2919610440731049
30,right,S.T.i.,10,0.23452045,-0.046181183,-0.04660196,-0.6872575,-0.5474385887384414
30,right,F.C.M.,11,0.65285677,-0.22820885,-0.030777218,-1.883033,-1.6012604296207429
30,right,Fissure_Calcarine.,12,1.1633613,-1.0760114,-1.219269,-2.366857,-2.1269674062728883
30,right,S.F.int.,13,0.25002658,-0.114071235,-0.01020154,-1.3369889,-0.9878920316696167
30,right,S.R.inf,14,0.23974274,-0.08660968,-0.07801212,-0.5652501,-0.5088501393795013
30,right,F.Coll.,15,0.7601265,-0.5653276,-0.5131278,-2.030019,-1.8295934438705443
30,right,S.S.p.,16,0.385429,0.08644018,0.050545346,-0.8439641,-0.7260742783546448
30,right,S.Call.,17,0.6444704,0.30169854,0.44378468,-2.0368772,-1.4056550562381744
30,right,Fissure_Parieto_Occipitale,18,0.91289157,-0.7990964,-0.8576168,-1.8850001,-1.7845968544483184
30,right,Sillon_Olfactif,19,0.85306126,-0.74780554,-0.8305845,-2.0233092,-1.885644942522049
30,right,S.Or.,20,0.42836642,-0.12442623,-0.1728374,-1.1034704,-0.9767009019851685
30,right,S.O.T.Lat.,21,0.5312105,-0.31713453,-0.22740814,-1.714297,-1.485499131679535
30,right,S.C.LPC.,22,0.37229365,0.28746834,0.32718083,-0.3029823,-0.2508376657962799
30,right,S.F.int.,23,0.37514332,-0.30328712,-0.3274107,-0.82595927,-0.7330147922039032
30,right,S.F.marginal,24,0.32603687,-0.13070133,-0.17886657,-0.78064513,-0.6415722221136093
30,right,S.F.Orbitaire,25,0.14176215,-0.14176215,-0.1636459,-0.20425616,-0.19559693709015846
30,right,S.Rh.,26,0.3413543,0.075088166,0.043661214,-0.47678295,-0.4523260295391083
30,right,F.I.P.sup.,27,0.4824192,-0.30769658,-0.30267552,-1.5068822,-1.102548861503601
30,right,S.Pa.sup.,28,0.32383472,0.28431574,0.26734096,-0.2221772,-0.1457913726568222
