Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
30,right,Sillon_Central,2,3.0655525,-2.7252574,-3.1868546,-5.1089554,-4.817827796936035
30,right,Sillon_Temporal_superieur,3,1.9099553,-1.6941121,-1.6923649,-4.751472,-4.078916883468628
30,right,S.Pe.C.inf.,4,1.7285389,-1.3722489,-1.5707662,-4.4141026,-3.8069528341293335
30,right,S.Pe.C.sup.,5,1.3025383,-0.60699886,-0.1675541,-4.07915,-3.4756085872650146
30,right,S.Po.C.,6,1.9045627,-0.8891172,-1.0702841,-4.331822,-3.738122808933258
30,right,Fissure_Intra_Parietale,7,1.1726239,-0.54468447,-0.56101656,-3.0113225,-2.599578070640564
30,right,Sillon_Frontal_superieur,8,1.4813281,-0.8344409,-0.90980566,-3.5388165,-3.080819082260132
30,right,Sillon_Frontal_inferieur,9,1.370123,-1.1187911,-1.2752042,-4.3513722,-3.090192437171936
30,right,S.T.i.,10,0.5609405,-0.110459045,-0.111465454,-1.6438252,-1.3093974471092225
30,right,F.C.M.,11,1.5615432,-0.5458441,-0.07361485,-4.503955,-3.8299938321113585
30,right,Fissure_Calcarine.,12,2.7825997,-2.5736709,-2.9163232,-5.6611953,-5.0874124526977536
30,right,S.F.int.,13,0.59802896,-0.27284265,-0.024400674,-3.197893,-2.3629013895988464
30,right,S.R.inf,14,0.57343155,-0.20715842,-0.18659422,-1.3520002,-1.217099267244339
30,right,F.Coll.,15,1.8181175,-1.3521855,-1.2273309,-4.855525,-4.376134872436523
30,right,S.S.p.,16,0.92189294,0.20675299,0.12089749,-2.0186455,-1.7366694211959839
30,right,S.Call.,17,1.5414844,0.7216212,1.0614717,-4.871929,-3.3621329069137573
30,right,Fissure_Parieto_Occipitale,18,2.1835105,-1.9113286,-2.051301,-4.50866,-4.268509197235107
30,right,Sillon_Olfactif,19,2.0404048,-1.7886477,-1.9866436,-4.8394766,-4.510202169418335
30,right,S.Or.,20,1.0245934,-0.29761037,-0.41340318,-2.639349,-2.3361336469650267
30,right,S.O.T.Lat.,21,1.2705821,-0.758542,-0.54392886,-4.100362,-3.5531089305877686
30,right,S.C.LPC.,22,0.8904749,0.6875846,0.7825714,-0.7246918,-0.5999690413475036
30,right,S.F.int.,23,0.8972911,-0.7254209,-0.7831212,-1.9755806,-1.753270149230957
30,right,S.F.marginal,24,0.7798351,-0.31261957,-0.4278241,-1.8671954,-1.534552091360092
30,right,S.F.Orbitaire,25,0.33907545,-0.33907545,-0.3914184,-0.48855254,-0.4678408667445183
30,right,S.Rh.,26,0.8164724,0.1796005,0.10443159,-1.140399,-1.0819013714790344
30,right,F.I.P.sup.,27,1.15388,-0.73596764,-0.723958,-3.604254,-2.637144660949707
30,right,S.Pa.sup.,28,0.7745678,0.68004394,0.6394427,-0.5314172,-0.34871282577514645
