Week,Hemi,ROI,Label,DPFstarAbs_Mean_abs,DPFstarAbs_Mean,DPFstarAbs_Median,DPFstarAbs_Min,DPFstarAbs_5p
34,left,Sillon_Central,2,1.4119084,-1.4061692,-1.4696262,-2.5441349,-2.2622822284698487
34,left,Sillon_Temporal_superieur,3,1.0338564,-0.91819143,-1.0119085,-2.254368,-1.9721405982971192
34,left,S.Pe.C.inf.,4,1.0535007,-0.9781226,-1.0839615,-2.3805819,-2.0969457626342773
34,left,S.Pe.C.sup.,5,0.9055978,-0.70470965,-0.7500881,-2.3137105,-1.9094971656799316
34,left,S.Po.C.,6,0.9410678,-0.8367503,-0.7990578,-2.442635,-2.072701573371887
34,left,Fissure_Intra_Parietale,7,1.1518306,-1.119089,-1.0546199,-2.5361304,-2.3579655051231385
34,left,Sillon_Frontal_superieur,8,1.0270708,-0.96929526,-0.9728641,-2.228901,-2.031678891181946
34,left,Sillon_Frontal_inferieur,9,0.9689449,-0.9519901,-1.042696,-1.9497142,-1.776652419567108
34,left,S.T.i.,10,0.40959162,-0.018677764,-0.049197435,-1.3213085,-0.9082130014896392
34,left,F.C.M.,11,1.1918808,-1.1182951,-1.2080314,-2.5237763,-2.2050686836242677
34,left,Fissure_Calcarine.,12,1.3077195,-1.2147892,-1.4071683,-2.5545428,-2.3624414443969726
34,left,S.F.int.,13,0.5324107,-0.51768804,-0.5682153,-1.3665217,-1.1080225110054016
34,left,S.R.inf,14,0.5830664,-0.5263642,-0.4964791,-1.4897337,-1.3061663508415222
34,left,F.Coll.,15,1.0612432,-0.8883564,-0.9818698,-2.618762,-2.251271390914917
34,left,S.S.p.,16,0.70008165,-0.55329347,-0.51154184,-1.9168564,-1.6269853115081787
34,left,S.Call.,17,1.3450279,-1.0525388,-1.2636758,-2.676946,-2.5917816162109375
34,left,Fissure_Parieto_Occipitale,18,1.1236672,-1.0943853,-1.1442997,-2.1671283,-2.0039621591567993
34,left,Sillon_Olfactif,19,1.2002572,-0.9559459,-1.1696173,-2.5540073,-2.374806594848633
34,left,S.Or.,20,0.61284196,-0.58045775,-0.54184705,-1.5255119,-1.3404801487922668
34,left,S.O.T.Lat.,21,0.8435917,-0.72768396,-0.7428366,-2.2071645,-1.90237694978714
34,left,S.C.LPC.,22,0.17226371,-0.13284999,-0.18134695,-0.30303553,-0.29557440876960756
34,left,S.F.int.,23,0.77857554,-0.69640136,-0.7004225,-1.8815501,-1.7477931678295135
34,left,S.F.marginal,24,0.617762,-0.50471526,-0.49617064,-1.6227785,-1.4337357580661774
34,left,S.F.Orbitaire,25,0.60465395,-0.60465395,-0.57714856,-1.0349337,-1.0008965253829956
34,left,S.Rh.,26,0.5807238,0.4385202,0.40676484,-0.7413114,-0.5783233761787414
34,left,F.I.P.sup.,27,1.0174536,-0.9809123,-0.96483713,-2.2863705,-2.126533317565918
34,left,S.Pa.sup.,28,0.43728915,-0.15577585,-0.11238115,-0.9275682,-0.9055685967206955
