Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
37,right,Sillon_Central,2,2.8700433,-2.8433375,-2.9894843,-5.34168,-4.930948543548584
37,right,Sillon_Temporal_superieur,3,2.5413916,-2.4535575,-2.4761064,-5.363306,-4.881632542610168
37,right,S.Pe.C.inf.,4,2.6364264,-2.6256661,-2.7545903,-5.4149146,-4.768762111663818
37,right,S.Pe.C.sup.,5,2.2238803,-2.068838,-2.1026254,-5.4665966,-4.867872834205627
37,right,S.Po.C.,6,2.2775745,-2.0651834,-2.1918886,-5.4369287,-4.579857683181762
37,right,Fissure_Intra_Parietale,7,2.024661,-1.7200663,-1.5645807,-5.0275736,-4.634136486053467
37,right,Sillon_Frontal_superieur,8,2.4725766,-2.3586836,-2.3644786,-5.337694,-4.773215007781983
37,right,Sillon_Frontal_inferieur,9,2.1199734,-1.9416581,-2.0713205,-4.5973454,-4.091028928756714
37,right,S.T.i.,10,1.3910766,-1.0077194,-1.197914,-3.321785,-2.5370467066764832
37,right,F.C.M.,11,2.7631848,-2.6190083,-2.886887,-5.4845185,-4.8368805885314945
37,right,Fissure_Calcarine.,12,2.6816761,-2.5471032,-2.818194,-5.4788103,-4.929502081871033
37,right,S.F.int.,13,0.90073854,-0.3797809,-0.4742195,-2.3410895,-1.9402496337890625
37,right,S.R.inf,14,1.4358871,-1.3333632,-1.0338309,-3.369981,-3.2168792843818665
37,right,F.Coll.,15,2.6020756,-2.0878513,-2.1711104,-5.7220054,-5.3079146385192875
37,right,S.S.p.,16,1.8545192,-1.2494338,-1.4752715,-4.307409,-3.693955421447754
37,right,S.Call.,17,2.6648288,-2.2431612,-2.718382,-6.2102036,-4.929179668426514
37,right,Fissure_Parieto_Occipitale,18,2.42439,-2.3283427,-2.60776,-4.546634,-4.121896052360535
37,right,Sillon_Olfactif,19,3.3524904,-3.3524904,-3.5570168,-5.777566,-5.4375526905059814
37,right,S.Or.,20,1.7573178,-1.7093252,-1.6481472,-4.115097,-3.862844133377075
37,right,S.O.T.Lat.,21,2.27421,-1.9450573,-2.1284757,-5.201648,-4.836654925346375
37,right,S.C.LPC.,22,1.52939,-1.3967636,-1.6530874,-2.8013856,-2.6852841854095457
37,right,S.F.int.,23,2.079876,-1.9488394,-2.059136,-4.5324287,-4.215220212936401
37,right,S.F.marginal,24,1.9745091,-1.8524486,-2.0284326,-3.8589594,-3.528156566619873
37,right,S.F.Orbitaire,25,1.387956,-1.387956,-1.4509931,-1.7367021,-1.670214867591858
37,right,S.Rh.,26,1.2853065,-0.82682484,-0.8838328,-2.7153015,-2.593353748321533
37,right,F.I.P.sup.,27,2.1214411,-1.6948422,-1.8638802,-4.389189,-4.121294593811035
37,right,S.Pa.sup.,28,1.6014799,-1.2494674,-1.2743703,-3.339172,-3.1851421356201173
