Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
36,right,Sillon_Central,2,2.91177,-2.857895,-3.0164282,-5.341463,-4.914521789550781
36,right,Sillon_Temporal_superieur,3,2.4681947,-2.37645,-2.4113686,-5.3903127,-4.782604718208313
36,right,S.Pe.C.inf.,4,2.4996905,-2.4497895,-2.6006205,-5.3992968,-4.797716736793518
36,right,S.Pe.C.sup.,5,2.062596,-1.8037105,-1.7801464,-5.4226856,-4.797072052955627
36,right,S.Po.C.,6,2.307204,-2.0879114,-2.2606845,-5.350228,-4.792337560653687
36,right,Fissure_Intra_Parietale,7,1.9113725,-1.530291,-1.7042868,-4.600998,-4.175842428207398
36,right,Sillon_Frontal_superieur,8,2.4277356,-2.2847126,-2.3663483,-5.1629524,-4.566260528564453
36,right,Sillon_Frontal_inferieur,9,2.1521873,-1.9396795,-2.0577922,-4.598998,-4.178313374519348
36,right,S.T.i.,10,1.2032506,-0.78352565,-0.82482576,-3.0279417,-2.577361536026001
36,right,F.C.M.,11,2.692168,-2.4753253,-2.8104835,-5.3576856,-4.7175798416137695
36,right,Fissure_Calcarine.,12,2.6500201,-2.4468844,-2.7511706,-5.483363,-4.913437604904175
36,right,S.F.int.,13,0.8247666,-0.42723945,-0.5645114,-2.1190643,-1.7167954862117767
36,right,S.R.inf,14,1.2008041,-0.9464981,-0.71138746,-3.1803799,-3.064318132400513
36,right,F.Coll.,15,2.453056,-1.7505276,-1.8468497,-5.6966796,-5.228268337249756
36,right,S.S.p.,16,1.7250996,-0.8420925,-1.1093203,-4.1034036,-3.470471739768982
36,right,S.Call.,17,2.5784714,-1.7584386,-2.2851677,-5.3938923,-4.709579348564148
36,right,Fissure_Parieto_Occipitale,18,2.3796675,-2.2274182,-2.5137773,-4.4861436,-4.088528037071228
36,right,Sillon_Olfactif,19,3.1362073,-3.1362073,-3.1721978,-5.855486,-5.426625370979309
36,right,S.Or.,20,1.6441804,-1.4272704,-1.3196458,-3.9320934,-3.584628391265869
36,right,S.O.T.Lat.,21,2.1873274,-1.9090427,-2.034242,-5.1168747,-4.713889265060425
36,right,S.C.LPC.,22,1.2490969,-0.98067343,-1.0172164,-2.5960605,-2.477650833129883
36,right,S.F.int.,23,1.9179176,-1.7529432,-1.757476,-4.3784575,-4.104122161865234
36,right,S.F.marginal,24,1.7808938,-1.5484012,-1.8085945,-3.6264558,-3.4110678911209105
36,right,S.F.Orbitaire,25,1.4760779,-1.4760779,-1.5412748,-1.7464145,-1.722096574306488
36,right,S.Rh.,26,1.1949866,-0.61912555,-0.77332383,-2.669836,-2.4373884201049805
36,right,F.I.P.sup.,27,1.8695472,-1.5969212,-1.6013169,-4.5413156,-3.983047103881836
36,right,S.Pa.sup.,28,1.4912035,-1.0498083,-1.3403002,-3.0164578,-2.8437580108642577
