Week,Hemi,ROI,Label,Sulc_Mean_abs,Sulc_Mean,Sulc_Median,Sulc_Min,Sulc_5p
40,left,Sillon_Central,2,4.346561,-4.1885257,-4.4494696,-9.186375,-7.960054922103882
40,left,Sillon_Temporal_superieur,3,3.4278362,-3.0419552,-3.425895,-7.055005,-6.01054015159607
40,left,S.Pe.C.inf.,4,3.4981651,-3.3814247,-3.377898,-7.970225,-7.015647053718567
40,left,S.Pe.C.sup.,5,3.0797548,-2.7735345,-2.7454505,-6.944355,-6.380932998657227
40,left,S.Po.C.,6,3.1906369,-2.52822,-3.0823126,-7.022981,-6.288671493530273
40,left,Fissure_Intra_Parietale,7,3.8949635,-3.8517056,-3.8346968,-7.297502,-6.920330142974853
40,left,Sillon_Frontal_superieur,8,3.0400386,-2.7102234,-3.0537546,-5.843965,-5.066274976730346
40,left,Sillon_Frontal_inferieur,9,1.9811429,-1.8295993,-1.8997381,-4.8252196,-3.7566720247268677
40,left,S.T.i.,10,1.3944803,1.0763432,0.75287694,-1.2690291,-0.8958658993244171
40,left,F.C.M.,11,4.529558,-4.49483,-4.7792406,-8.925643,-7.861250543594361
40,left,Fissure_Calcarine.,12,5.069632,-5.069632,-4.8955007,-9.877912,-8.982213973999023
40,left,S.F.int.,13,0.7547272,0.42974886,0.32740664,-1.4831518,-1.0203474164009094
40,left,S.R.inf,14,1.3997958,-0.087844186,-0.18427946,-2.7303565,-2.454053282737732
40,left,F.Coll.,15,3.9933863,-3.9530666,-4.093559,-6.9117928,-6.391476440429687
40,left,S.S.p.,16,2.53459,-1.946274,-2.2012105,-5.8697815,-5.231514501571655
40,left,S.Call.,17,1.7669402,-1.7636924,-1.677087,-4.3957477,-3.7375945091247558
40,left,Fissure_Parieto_Occipitale,18,3.382712,-3.2785568,-3.198895,-7.713648,-7.014551639556885
40,left,Sillon_Olfactif,19,1.3211182,-0.24685414,-0.46565035,-2.7483904,-2.452985954284668
40,left,S.Or.,20,1.9288937,-1.3744358,-1.5228393,-4.540241,-4.05485348701477
40,left,S.O.T.Lat.,21,1.9946308,-1.7827077,-1.8789455,-4.718583,-4.166290640830994
40,left,S.C.LPC.,22,0.87653285,0.87653285,0.7775536,0.16427408,0.1940742701292038
40,left,S.F.int.,23,1.9714593,-1.9604851,-1.8756292,-4.4050865,-4.073113679885864
40,left,S.F.marginal,24,1.4609375,-0.35799128,-0.85216445,-2.757062,-2.39851051568985
40,left,S.F.Orbitaire,25,1.2106591,1.1269815,1.079941,-0.38358247,-0.27828244417905806
40,left,S.Rh.,26,1.517429,1.4431152,1.1350178,-0.37983695,-0.33104943633079525
40,left,F.I.P.sup.,27,3.508028,-3.354507,-3.2951572,-6.950349,-6.615679550170898
40,left,S.Pa.sup.,28,2.458261,2.458261,2.3338661,1.3015673,1.3854141175746917
