Week,Hemi,ROI,Label,DPFstarAbs_Mean_abs,DPFstarAbs_Mean,DPFstarAbs_Median,DPFstarAbs_Min,DPFstarAbs_5p
29,right,Sillon_Central,2,1.246232,-1.0869058,-1.3015122,-2.0817356,-1.9353498697280884
29,right,Sillon_Temporal_superieur,3,0.71464705,-0.6032284,-0.57620776,-1.8132569,-1.5930722594261169
29,right,S.Pe.C.inf.,4,0.6169092,-0.48483407,-0.5121814,-1.6258774,-1.4093562066555023
29,right,S.Pe.C.sup.,5,0.46051708,-0.16867596,-0.03319013,-1.4727249,-1.2439927160739899
29,right,S.Po.C.,6,0.7136671,-0.24341248,-0.3465441,-1.6144922,-1.3673870801925658
29,right,Fissure_Intra_Parietale,7,0.38566113,-0.09151659,-0.09493041,-0.9028171,-0.819496214389801
29,right,Sillon_Frontal_superieur,8,0.5159925,-0.21531305,-0.17648591,-1.2260239,-1.0963279604911804
29,right,Sillon_Frontal_inferieur,9,0.45504016,-0.35736504,-0.3647373,-1.6029295,-1.125404268503189
29,right,S.T.i.,10,0.23430252,-0.033859815,-0.078037605,-0.64382374,-0.5013482153415679
29,right,F.C.M.,11,0.5817594,-0.116892636,0.08934796,-1.7008395,-1.4037295162677765
29,right,Fissure_Calcarine.,12,1.1297419,-1.0234202,-1.1571794,-2.3426971,-2.0662790656089784
29,right,S.F.int.,13,0.21489058,-0.08608752,0.011036736,-1.2583274,-0.8789952218532562
29,right,S.R.inf,14,0.20179664,-0.03599631,-0.054259628,-0.5494599,-0.3638907134532928
29,right,F.Coll.,15,0.66508466,-0.51239556,-0.51561016,-1.8141693,-1.6273607730865478
29,right,S.S.p.,16,0.35991034,0.0910634,0.0052219336,-0.80336267,-0.5944143235683441
29,right,S.Call.,17,0.65193343,0.39674875,0.53850675,-2.1447532,-1.0012424290180206
29,right,Fissure_Parieto_Occipitale,18,0.8692743,-0.70310503,-0.7314036,-1.9072949,-1.7592649459838867
29,right,Sillon_Olfactif,19,0.7401507,-0.63371277,-0.66608495,-1.8552307,-1.7052393555641174
29,right,S.Or.,20,0.38018408,-0.09204942,-0.15047933,-0.9455306,-0.8201805293560028
29,right,S.O.T.Lat.,21,0.47364566,-0.2209887,-0.11515004,-1.5614327,-1.3738689363002776
29,right,S.C.LPC.,22,0.34432465,0.27422965,0.31292418,-0.28774032,-0.22714083790779113
29,right,S.F.int.,23,0.28455034,-0.198159,-0.2349287,-0.7270761,-0.6387479901313782
29,right,S.F.marginal,24,0.24111956,-0.06637347,-0.09911271,-0.5040768,-0.4374485298991203
29,right,S.F.Orbitaire,25,0.035063468,-0.014291114,-0.019637223,-0.057822548,-0.05670777913182974
29,right,S.Rh.,26,0.31598836,0.13747056,0.0963596,-0.36237234,-0.3295462504029274
29,right,F.I.P.sup.,27,0.40199634,-0.20909989,-0.17758901,-1.3625909,-0.939021646976471
29,right,S.Pa.sup.,28,0.35090676,0.35045758,0.34554985,-0.011903612,0.06880472004413604
