Week,Hemi,ROI,Label,Sulc_Mean_abs,Sulc_Mean,Sulc_Median,Sulc_Min,Sulc_5p
35,right,Sillon_Central,2,4.0941133,-3.9002268,-4.291742,-7.5255876,-6.800465774536133
35,right,Sillon_Temporal_superieur,3,3.0311344,-2.1736357,-2.8248582,-6.110083,-5.318522572517395
35,right,S.Pe.C.inf.,4,3.0057817,-2.8053434,-2.9332952,-6.7724814,-6.117480754852295
35,right,S.Pe.C.sup.,5,2.090035,-1.1163936,-1.2105367,-5.503474,-4.813348889350891
35,right,S.Po.C.,6,2.5799453,-1.9192296,-2.0921063,-6.4762974,-5.8766584396362305
35,right,Fissure_Intra_Parietale,7,1.1592171,-0.44623786,-0.58817,-2.7309873,-2.3641740560531614
35,right,Sillon_Frontal_superieur,8,2.1512494,-1.816599,-2.0820155,-5.21009,-4.035288524627686
35,right,Sillon_Frontal_inferieur,9,2.1672387,-0.89927036,-1.4137844,-5.4573464,-4.024957239627838
35,right,S.T.i.,10,2.4769707,2.3448284,1.5407448,-1.3335968,-0.5243016377091407
35,right,F.C.M.,11,3.7398376,-3.5989943,-3.8892934,-7.4486256,-6.798219299316406
35,right,Fissure_Calcarine.,12,4.7387843,-4.7387843,-4.362573,-8.933421,-8.221142673492432
35,right,S.F.int.,13,1.9050508,1.8550313,1.882513,-2.1578505,0.018728173524141363
35,right,S.R.inf,14,0.5744066,0.4020238,0.34079623,-1.1880553,-0.5905959516763686
35,right,F.Coll.,15,2.871026,-2.5844507,-2.7102392,-6.319191,-5.88817253112793
35,right,S.S.p.,16,1.5508596,-1.1621972,-1.4139111,-3.5309546,-3.204250931739807
35,right,S.Call.,17,2.7179868,-2.7173848,-2.8088737,-4.3339596,-3.646071672439575
35,right,Fissure_Parieto_Occipitale,18,2.7632542,-2.2654011,-2.3587813,-6.399126,-5.843138289451599
35,right,Sillon_Olfactif,19,1.933926,1.364649,1.276526,-2.3191533,-1.7602261900901794
35,right,S.Or.,20,1.397966,0.20876798,0.2833365,-2.855657,-2.3939451694488523
35,right,S.O.T.Lat.,21,1.0841798,-0.39537936,-0.40758896,-3.3902845,-2.8481064558029177
35,right,S.C.LPC.,22,2.1358252,2.1358252,2.153711,0.45225158,0.5695022463798524
35,right,S.F.int.,23,0.8762815,-0.39652747,-0.3459177,-2.4409735,-2.106493830680847
35,right,S.F.marginal,24,1.9925839,1.8831547,1.737641,-0.6933123,-0.50789894759655
35,right,S.F.Orbitaire,25,3.6548135,3.6548135,3.6944337,2.995642,3.0693907618522642
35,right,S.Rh.,26,2.2746143,2.2746143,1.647116,0.7316299,1.0086768865585327
35,right,F.I.P.sup.,27,2.0772533,-1.5706284,-2.0112371,-4.4007564,-3.9270751953125
35,right,S.Pa.sup.,28,2.9300358,2.9300358,2.9132662,2.122902,2.211870718002319
