Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
32,left,Sillon_Central,2,3.0625613,-3.0235233,-3.2123284,-5.347106,-4.856823062896728
32,left,Sillon_Temporal_superieur,3,2.0877538,-1.7589968,-1.9703096,-4.6418815,-4.094834041595459
32,left,S.Pe.C.inf.,4,2.0443852,-1.8006743,-2.0458148,-4.8086834,-4.254392695426941
32,left,S.Pe.C.sup.,5,1.6111363,-0.78284454,-0.989195,-4.455697,-3.4386482715606688
32,left,S.Po.C.,6,1.8078635,-1.5153841,-1.4974279,-4.795441,-4.007045924663544
32,left,Fissure_Intra_Parietale,7,2.208119,-2.0635815,-1.9154375,-4.9847646,-4.599059820175171
32,left,Sillon_Frontal_superieur,8,1.993262,-1.8289028,-1.8980638,-4.609988,-3.9475449085235597
32,left,Sillon_Frontal_inferieur,9,1.82197,-1.7703481,-1.9146603,-3.8268154,-3.4535019516944887
32,left,S.T.i.,10,0.8496069,0.26421416,0.16318011,-2.2465518,-1.5179460525512696
32,left,F.C.M.,11,2.4084923,-2.2426875,-2.4701235,-5.250725,-4.680723810195923
32,left,Fissure_Calcarine.,12,2.8242383,-2.5543234,-2.961142,-5.487715,-5.134381866455078
32,left,S.F.int.,13,1.0788207,-1.0489357,-1.1567067,-2.6097553,-2.0810015201568604
32,left,S.R.inf,14,1.0583724,-0.9729048,-0.896746,-2.9004025,-2.577329993247986
32,left,F.Coll.,15,2.0018141,-1.5777408,-1.6970925,-5.4385133,-4.813830804824829
32,left,S.S.p.,16,1.2584695,-0.88046885,-0.9319979,-3.403023,-2.8844749450683596
32,left,S.Call.,17,2.6800687,-1.9339285,-2.1876545,-5.6164737,-5.341264915466309
32,left,Fissure_Parieto_Occipitale,18,2.3245962,-2.2381842,-2.4102156,-4.598534,-4.277104377746582
32,left,Sillon_Olfactif,19,2.3756132,-1.8187939,-2.2847285,-5.1549997,-4.71465482711792
32,left,S.Or.,20,1.1377286,-1.0067022,-1.0104768,-2.917266,-2.4622357845306397
32,left,S.O.T.Lat.,21,1.5841236,-1.2744502,-1.2875657,-4.487942,-3.8872755765914917
32,left,S.C.LPC.,22,0.33353004,-0.15059301,-0.19781604,-0.76754993,-0.6566553473472595
32,left,S.F.int.,23,1.3346195,-1.211894,-1.1916485,-3.4464078,-3.1298998594284058
32,left,S.F.marginal,24,1.0146637,-0.7113995,-0.72364223,-2.7267852,-2.3875012397766113
32,left,S.F.Orbitaire,25,0.86299026,-0.8353245,-0.8788309,-1.7161999,-1.597428160905838
32,left,S.Rh.,26,1.3252357,1.2278001,1.178189,-0.7152113,-0.47538651227951045
32,left,F.I.P.sup.,27,2.1048062,-2.0105953,-1.9527876,-4.5058136,-4.256513595581055
32,left,S.Pa.sup.,28,0.7358538,-0.08731803,-0.044716913,-1.4983995,-1.4294761300086976
