Week,Hemi,ROI,Label,Sulc_Mean_abs,Sulc_Mean,Sulc_Median,Sulc_Min,Sulc_5p
28,left,Sillon_Central,2,3.4559307,-2.5930183,-3.4759269,-6.0548773,-5.509326386451721
28,left,Sillon_Temporal_superieur,3,1.8929633,-0.78874755,-1.2914991,-3.48375,-3.270763397216797
28,left,S.Pe.C.inf.,4,1.2631439,-1.0984894,-0.96945304,-3.3228736,-2.84798903465271
28,left,S.Pe.C.sup.,5,1.3958532,1.0273776,0.9604736,-2.0196075,-1.3095584630966186
28,left,S.Po.C.,6,1.1893587,0.16072501,0.15635492,-2.5183268,-2.1736010313034058
28,left,Fissure_Intra_Parietale,7,1.2637686,1.2157618,1.1006868,-0.3910486,-0.2366141185164451
28,left,Sillon_Frontal_superieur,8,1.0913504,0.6828664,0.26468274,-2.151196,-1.1245874643325806
28,left,Sillon_Frontal_inferieur,9,1.0109311,-0.50663364,-0.36992115,-3.0260937,-2.2475249648094175
28,left,S.T.i.,10,2.4001625,2.3998396,1.7533698,-0.050874256,0.2008446216583252
28,left,F.C.M.,11,3.1860805,-3.0514185,-3.273108,-5.61351,-5.356667804718017
28,left,Fissure_Calcarine.,12,5.9430146,-5.861662,-6.6125827,-9.705659,-9.262975120544434
28,left,S.F.int.,13,0.79045767,0.45649487,0.4608677,-1.2367561,-0.9771835803985596
28,left,S.R.inf,14,2.0103793,2.0103793,1.9231724,0.31351635,0.5561385154724121
28,left,F.Coll.,15,2.5189943,-1.992485,-2.3535588,-5.2733397,-4.84241042137146
28,left,S.S.p.,16,1.6816729,-1.1327226,-1.5788082,-3.7319381,-2.70946319103241
28,left,S.Call.,17,3.1745074,-3.1745074,-3.1707497,-6.0630255,-4.165242385864258
28,left,Fissure_Parieto_Occipitale,18,3.6796422,-3.4634776,-3.8724983,-7.08666,-6.670961380004883
28,left,Sillon_Olfactif,19,1.3547546,1.0254807,0.59751797,-0.93381613,-0.7841224312782288
28,left,S.Or.,20,1.407195,1.4070133,0.94861746,-0.017724257,0.07217431813478471
28,left,S.O.T.Lat.,21,1.053862,0.50803596,0.7753198,-1.7339019,-1.5125029981136322
28,left,S.C.LPC.,22,1.1362981,1.1362981,1.10584,0.53663087,0.5612143516540528
28,left,S.F.int.,23,0.96837115,0.8157157,0.6561184,-0.63952905,-0.5630522817373276
28,left,S.F.marginal,24,3.2796783,3.2796783,2.9985857,2.1143584,2.329017162322998
28,left,S.F.Orbitaire,25,2.6320066,2.6320066,2.6677263,1.9505675,2.1422858119010924
28,left,S.Rh.,26,2.8018978,2.8018978,2.938309,1.1740568,1.4188591480255126
28,left,F.I.P.sup.,27,1.4669791,-0.49888134,-1.0020771,-2.513013,-2.3506729125976564
28,left,S.Pa.sup.,28,3.8701515,3.8701515,3.8641758,3.232476,3.377101707458496
