Week,Hemi,ROI,Label,DPFstar_Mean_abs,DPFstar_Mean,DPFstar_Median,DPFstar_Min,DPFstar_5p
37,left,Sillon_Central,2,2.934798,-2.9217298,-3.0469115,-5.5197425,-4.898058462142944
37,left,Sillon_Temporal_superieur,3,2.4961777,-2.440282,-2.531661,-5.00058,-4.608058071136474
37,left,S.Pe.C.inf.,4,2.5512812,-2.434394,-2.606289,-5.4066515,-4.699044179916382
37,left,S.Pe.C.sup.,5,2.4991763,-2.4198163,-2.4030929,-5.2728295,-4.765911293029785
37,left,S.Po.C.,6,2.2065356,-2.0610507,-2.0014827,-5.6024194,-4.909097194671631
37,left,Fissure_Intra_Parietale,7,2.640001,-2.6321895,-2.371606,-5.668548,-5.293885040283203
37,left,Sillon_Frontal_superieur,8,2.4942608,-2.4107478,-2.490211,-5.1839204,-4.716926622390747
37,left,Sillon_Frontal_inferieur,9,2.2809932,-2.2589111,-2.4934921,-4.335256,-3.979448664188385
37,left,S.T.i.,10,1.2084931,-0.6725038,-0.81250876,-2.8161974,-2.5244304656982424
37,left,F.C.M.,11,2.7017264,-2.5595434,-2.7626982,-5.5220604,-4.927362561225891
37,left,Fissure_Calcarine.,12,2.7786155,-2.6455345,-3.0088754,-5.4171786,-4.9710005760192875
37,left,S.F.int.,13,1.3358141,-1.1971238,-1.3579191,-3.413017,-2.767665386199951
37,left,S.R.inf,14,1.761284,-1.6629735,-1.8326476,-3.4314322,-3.370422840118408
37,left,F.Coll.,15,2.8226812,-2.6179633,-2.9654765,-5.610466,-4.973925924301147
37,left,S.S.p.,16,1.9603714,-1.7516168,-1.7591158,-4.824618,-4.1522359371185305
37,left,S.Call.,17,2.939223,-2.607281,-2.842998,-5.9703727,-5.635635471343994
37,left,Fissure_Parieto_Occipitale,18,2.5149484,-2.4659414,-2.715815,-4.666681,-4.230180740356445
37,left,Sillon_Olfactif,19,3.155718,-3.1390116,-3.4940848,-5.683745,-5.2822572708129885
37,left,S.Or.,20,1.7405038,-1.7197069,-1.6727214,-3.8958516,-3.6506496906280517
37,left,S.O.T.Lat.,21,2.325428,-2.0799153,-2.2750287,-5.2519355,-4.728816032409668
37,left,S.C.LPC.,22,1.0761184,-1.0761184,-1.0464983,-1.9885365,-1.816263699531555
37,left,S.F.int.,23,2.0688226,-1.8822273,-1.8689256,-4.8134856,-4.312717795372009
37,left,S.F.marginal,24,1.8005807,-1.7144306,-1.8415972,-3.7254033,-3.337567627429962
37,left,S.F.Orbitaire,25,1.7711219,-1.7711219,-1.8050172,-2.888983,-2.7412513971328734
37,left,S.Rh.,26,1.341736,-0.36668238,-0.10893459,-3.2466533,-2.8958794593811037
37,left,F.I.P.sup.,27,2.2779696,-2.1337116,-2.1106048,-5.1542854,-4.859990501403809
37,left,S.Pa.sup.,28,1.3240654,-0.790007,-0.5289989,-2.7535915,-2.6857101559638976
